experiment_num,feature_type,norm_flag,auc_score,fpr,tpr
0,all,0,0.9310545024223794,"[0.         0.         0.         0.00296736 0.00296736 0.00593472
 0.00593472 0.00890208 0.00890208 0.01186944 0.01186944 0.0148368
 0.0148368  0.01780415 0.01780415 0.02077151 0.02077151 0.02373887
 0.02373887 0.02670623 0.02670623 0.02967359 0.02967359 0.03264095
 0.03264095 0.03560831 0.03560831 0.03857567 0.03857567 0.04154303
 0.04154303 0.04451039 0.04451039 0.04747774 0.04747774 0.0504451
 0.0504451  0.05341246 0.05341246 0.05637982 0.05637982 0.05934718
 0.05934718 0.06231454 0.06231454 0.0652819  0.0652819  0.06824926
 0.06824926 0.07121662 0.07121662 0.07418398 0.07418398 0.07715134
 0.07715134 0.08011869 0.08011869 0.08308605 0.08308605 0.08605341
 0.08605341 0.09198813 0.09198813 0.09495549 0.09495549 0.09792285
 0.09792285 0.10089021 0.10089021 0.10385757 0.10385757 0.10682493
 0.10682493 0.10979228 0.10979228 0.115727   0.115727   0.11869436
 0.11869436 0.12462908 0.12462908 0.12759644 0.12759644 0.1305638
 0.1305638  0.13353116 0.13353116 0.13649852 0.13649852 0.13946588
 0.13946588 0.14243323 0.14243323 0.14540059 0.14540059 0.14836795
 0.14836795 0.15133531 0.15133531 0.15430267 0.15430267 0.15727003
 0.15727003 0.16023739 0.16023739 0.16320475 0.16320475 0.16617211
 0.16617211 0.16913947 0.16913947 0.17210682 0.17210682 0.17507418
 0.17507418 0.17804154 0.17804154 0.1810089  0.1810089  0.18397626
 0.18397626 0.18694362 0.18694362 0.18991098 0.18991098 0.19287834
 0.19287834 0.1958457  0.1958457  0.20178042 0.20178042 0.20474777
 0.20474777 0.20771513 0.20771513 0.21068249 0.21068249 0.21364985
 0.21364985 0.21661721 0.21661721 0.22255193 0.22255193 0.22848665
 0.22848665 0.23145401 0.23145401 0.23442136 0.23442136 0.23738872
 0.23738872 0.24332344 0.24332344 0.2462908  0.2462908  0.25222552
 0.25222552 0.25519288 0.25519288 0.26409496 0.26409496 0.27002967
 0.27002967 0.27299703 0.27299703 0.27596439 0.27596439 0.27893175
 0.27893175 0.28486647 0.28486647 0.29376855 0.29376855 0.29673591
 0.29673591 0.29970326 0.29970326 0.30267062 0.30267062 0.31454006
 0.31454006 0.31750742 0.31750742 0.32344214 0.32344214 0.32937685
 0.32937685 0.34421365 0.34421365 0.35014837 0.35014837 0.35608309
 0.35608309 0.37091988 0.37091988 0.37388724 0.37388724 0.3768546
 0.3768546  0.37982196 0.37982196 0.38278932 0.38278932 0.39169139
 0.39169139 0.39465875 0.39465875 0.41543027 0.41543027 0.43026706
 0.43026706 0.43620178 0.43620178 0.43916914 0.43916914 0.4421365
 0.4421365  0.44510386 0.44510386 0.44807122 0.44807122 0.46884273
 0.46884273 0.48071217 0.48071217 0.49554896 0.49554896 0.5074184
 0.5074184  0.51038576 0.51038576 0.52225519 0.52225519 0.54599407
 0.54599407 0.55489614 0.55489614 0.56083086 0.56083086 0.57566766
 0.57566766 0.59347181 0.59347181 0.60534125 0.60534125 0.66172107
 0.66172107 0.72403561 0.72403561 0.72997033 0.72997033 0.77744807
 0.77744807 0.79228487 0.79228487 0.80712166 0.80712166 0.81008902
 0.81008902 0.83976261 0.83976261 1.        ]","[0.00000000e+00 7.49625187e-04 2.09895052e-01 2.09895052e-01
 2.62368816e-01 2.62368816e-01 2.99100450e-01 2.99100450e-01
 3.27586207e-01 3.27586207e-01 3.75562219e-01 3.75562219e-01
 4.16791604e-01 4.16791604e-01 4.18290855e-01 4.18290855e-01
 4.80509745e-01 4.80509745e-01 4.98500750e-01 4.98500750e-01
 5.44227886e-01 5.44227886e-01 5.71214393e-01 5.71214393e-01
 5.71964018e-01 5.71964018e-01 5.77211394e-01 5.77211394e-01
 5.84707646e-01 5.84707646e-01 5.93703148e-01 5.93703148e-01
 6.05697151e-01 6.05697151e-01 6.12443778e-01 6.12443778e-01
 6.14692654e-01 6.14692654e-01 6.45427286e-01 6.45427286e-01
 6.52923538e-01 6.52923538e-01 6.73163418e-01 6.73163418e-01
 6.79910045e-01 6.79910045e-01 6.80659670e-01 6.80659670e-01
 6.85907046e-01 6.85907046e-01 6.94152924e-01 6.94152924e-01
 6.97901049e-01 6.97901049e-01 7.06896552e-01 7.06896552e-01
 7.27136432e-01 7.27136432e-01 7.46626687e-01 7.46626687e-01
 7.53373313e-01 7.53373313e-01 7.59370315e-01 7.59370315e-01
 7.63868066e-01 7.63868066e-01 7.86356822e-01 7.86356822e-01
 7.90854573e-01 7.90854573e-01 8.02098951e-01 8.02098951e-01
 8.08095952e-01 8.08095952e-01 8.11844078e-01 8.11844078e-01
 8.18590705e-01 8.18590705e-01 8.20089955e-01 8.20089955e-01
 8.21589205e-01 8.21589205e-01 8.26086957e-01 8.26086957e-01
 8.38080960e-01 8.38080960e-01 8.39580210e-01 8.39580210e-01
 8.50824588e-01 8.50824588e-01 8.59820090e-01 8.59820090e-01
 8.61319340e-01 8.61319340e-01 8.65817091e-01 8.65817091e-01
 8.71064468e-01 8.71064468e-01 8.74812594e-01 8.74812594e-01
 8.79310345e-01 8.79310345e-01 8.81559220e-01 8.81559220e-01
 8.83808096e-01 8.83808096e-01 8.85307346e-01 8.85307346e-01
 8.86056972e-01 8.86056972e-01 8.88305847e-01 8.88305847e-01
 8.91304348e-01 8.91304348e-01 8.92803598e-01 8.92803598e-01
 8.93553223e-01 8.93553223e-01 8.95052474e-01 8.95052474e-01
 8.95802099e-01 8.95802099e-01 8.98800600e-01 8.98800600e-01
 9.04047976e-01 9.04047976e-01 9.05547226e-01 9.05547226e-01
 9.07796102e-01 9.07796102e-01 9.08545727e-01 9.08545727e-01
 9.10044978e-01 9.10044978e-01 9.13793103e-01 9.13793103e-01
 9.15292354e-01 9.15292354e-01 9.18290855e-01 9.18290855e-01
 9.21289355e-01 9.21289355e-01 9.25037481e-01 9.25037481e-01
 9.28785607e-01 9.28785607e-01 9.32533733e-01 9.32533733e-01
 9.34032984e-01 9.34032984e-01 9.34782609e-01 9.34782609e-01
 9.39280360e-01 9.39280360e-01 9.40779610e-01 9.40779610e-01
 9.41529235e-01 9.41529235e-01 9.44527736e-01 9.44527736e-01
 9.46776612e-01 9.46776612e-01 9.49025487e-01 9.49025487e-01
 9.50524738e-01 9.50524738e-01 9.51274363e-01 9.51274363e-01
 9.52023988e-01 9.52023988e-01 9.52773613e-01 9.52773613e-01
 9.54272864e-01 9.54272864e-01 9.55772114e-01 9.55772114e-01
 9.56521739e-01 9.56521739e-01 9.58020990e-01 9.58020990e-01
 9.58770615e-01 9.58770615e-01 9.60269865e-01 9.60269865e-01
 9.61019490e-01 9.61019490e-01 9.65517241e-01 9.65517241e-01
 9.66266867e-01 9.66266867e-01 9.67016492e-01 9.67016492e-01
 9.67766117e-01 9.67766117e-01 9.68515742e-01 9.68515742e-01
 9.69265367e-01 9.69265367e-01 9.71514243e-01 9.71514243e-01
 9.73013493e-01 9.73013493e-01 9.75262369e-01 9.75262369e-01
 9.76011994e-01 9.76011994e-01 9.76761619e-01 9.76761619e-01
 9.77511244e-01 9.77511244e-01 9.78260870e-01 9.78260870e-01
 9.79760120e-01 9.79760120e-01 9.80509745e-01 9.80509745e-01
 9.82758621e-01 9.82758621e-01 9.83508246e-01 9.83508246e-01
 9.84257871e-01 9.84257871e-01 9.85007496e-01 9.85007496e-01
 9.85757121e-01 9.85757121e-01 9.86506747e-01 9.86506747e-01
 9.87256372e-01 9.87256372e-01 9.88005997e-01 9.88005997e-01
 9.88755622e-01 9.88755622e-01 9.89505247e-01 9.89505247e-01
 9.90254873e-01 9.90254873e-01 9.91004498e-01 9.91004498e-01
 9.91754123e-01 9.91754123e-01 9.93253373e-01 9.93253373e-01
 9.94002999e-01 9.94002999e-01 9.94752624e-01 9.94752624e-01
 9.95502249e-01 9.95502249e-01 9.96251874e-01 9.96251874e-01
 9.97001499e-01 9.97001499e-01 9.97751124e-01 9.97751124e-01
 9.98500750e-01 9.98500750e-01 9.99250375e-01 9.99250375e-01
 1.00000000e+00 1.00000000e+00]"
0,all,1,0.932135564265345,"[0.         0.         0.         0.00296736 0.00296736 0.00593472
 0.00593472 0.00890208 0.00890208 0.0148368  0.0148368  0.01780415
 0.01780415 0.02373887 0.02373887 0.02670623 0.02670623 0.02967359
 0.02967359 0.03264095 0.03264095 0.03560831 0.03560831 0.03857567
 0.03857567 0.04154303 0.04154303 0.04451039 0.04451039 0.04747774
 0.04747774 0.0504451  0.0504451  0.05341246 0.05341246 0.05637982
 0.05637982 0.05934718 0.05934718 0.06231454 0.06231454 0.0652819
 0.0652819  0.06824926 0.06824926 0.07121662 0.07121662 0.07418398
 0.07418398 0.07715134 0.07715134 0.08011869 0.08011869 0.08308605
 0.08308605 0.08605341 0.08605341 0.08902077 0.08902077 0.09198813
 0.09198813 0.09495549 0.09495549 0.09792285 0.09792285 0.10089021
 0.10089021 0.10385757 0.10385757 0.10682493 0.10682493 0.10979228
 0.10979228 0.11275964 0.11275964 0.115727   0.115727   0.11869436
 0.11869436 0.12462908 0.12462908 0.12759644 0.12759644 0.1305638
 0.1305638  0.13353116 0.13353116 0.13649852 0.13649852 0.13946588
 0.13946588 0.14243323 0.14243323 0.14540059 0.14540059 0.15133531
 0.15133531 0.15430267 0.15430267 0.15727003 0.15727003 0.16023739
 0.16023739 0.16320475 0.16320475 0.16617211 0.16617211 0.16913947
 0.16913947 0.17210682 0.17210682 0.17804154 0.17804154 0.1810089
 0.1810089  0.18397626 0.18397626 0.1958457  0.1958457  0.19881306
 0.19881306 0.20474777 0.20474777 0.20771513 0.20771513 0.21068249
 0.21068249 0.21364985 0.21364985 0.21661721 0.21661721 0.21958457
 0.21958457 0.22255193 0.22255193 0.22551929 0.22551929 0.22848665
 0.22848665 0.23442136 0.23442136 0.24332344 0.24332344 0.2462908
 0.2462908  0.25222552 0.25222552 0.27002967 0.27002967 0.27299703
 0.27299703 0.27893175 0.27893175 0.28486647 0.28486647 0.29376855
 0.29376855 0.29673591 0.29673591 0.3115727  0.3115727  0.31750742
 0.31750742 0.32047478 0.32047478 0.32937685 0.32937685 0.33531157
 0.33531157 0.34124629 0.34124629 0.34421365 0.34421365 0.34718101
 0.34718101 0.35014837 0.35014837 0.35608309 0.35608309 0.36795252
 0.36795252 0.37091988 0.37091988 0.3768546  0.3768546  0.38278932
 0.38278932 0.38575668 0.38575668 0.38872404 0.38872404 0.39762611
 0.39762611 0.40949555 0.40949555 0.42433234 0.42433234 0.43323442
 0.43323442 0.44510386 0.44510386 0.45103858 0.45103858 0.45400593
 0.45400593 0.45697329 0.45697329 0.45994065 0.45994065 0.46884273
 0.46884273 0.47477745 0.47477745 0.4925816  0.4925816  0.49554896
 0.49554896 0.51335312 0.51335312 0.52818991 0.52818991 0.53412463
 0.53412463 0.54005935 0.54005935 0.57863501 0.57863501 0.58160237
 0.58160237 0.61424332 0.61424332 0.64094955 0.64094955 0.65281899
 0.65281899 0.71513353 0.71513353 0.76854599 0.76854599 0.79228487
 0.79228487 0.79525223 0.79525223 0.8041543  0.8041543  0.82492582
 0.82492582 1.        ]","[0.00000000e+00 7.49625187e-04 1.76161919e-01 1.76161919e-01
 2.92353823e-01 2.92353823e-01 2.96101949e-01 2.96101949e-01
 3.58320840e-01 3.58320840e-01 3.79310345e-01 3.79310345e-01
 4.61769115e-01 4.61769115e-01 5.49475262e-01 5.49475262e-01
 5.60719640e-01 5.60719640e-01 5.67466267e-01 5.67466267e-01
 5.76461769e-01 5.76461769e-01 5.78710645e-01 5.78710645e-01
 6.00449775e-01 6.00449775e-01 6.02698651e-01 6.02698651e-01
 6.07196402e-01 6.07196402e-01 6.14692654e-01 6.14692654e-01
 6.17691154e-01 6.17691154e-01 6.23688156e-01 6.23688156e-01
 6.33433283e-01 6.33433283e-01 6.37931034e-01 6.37931034e-01
 6.53673163e-01 6.53673163e-01 6.62668666e-01 6.62668666e-01
 6.82908546e-01 6.82908546e-01 6.93403298e-01 6.93403298e-01
 6.96401799e-01 6.96401799e-01 7.08395802e-01 7.08395802e-01
 7.18140930e-01 7.18140930e-01 7.36881559e-01 7.36881559e-01
 7.39130435e-01 7.39130435e-01 7.61619190e-01 7.61619190e-01
 7.63868066e-01 7.63868066e-01 7.81109445e-01 7.81109445e-01
 7.82608696e-01 7.82608696e-01 7.88605697e-01 7.88605697e-01
 8.14842579e-01 8.14842579e-01 8.15592204e-01 8.15592204e-01
 8.17841079e-01 8.17841079e-01 8.19340330e-01 8.19340330e-01
 8.20839580e-01 8.20839580e-01 8.26086957e-01 8.26086957e-01
 8.32083958e-01 8.32083958e-01 8.54572714e-01 8.54572714e-01
 8.62068966e-01 8.62068966e-01 8.62818591e-01 8.62818591e-01
 8.65817091e-01 8.65817091e-01 8.69565217e-01 8.69565217e-01
 8.79310345e-01 8.79310345e-01 8.80059970e-01 8.80059970e-01
 8.81559220e-01 8.81559220e-01 8.85307346e-01 8.85307346e-01
 8.86806597e-01 8.86806597e-01 8.89055472e-01 8.89055472e-01
 8.92053973e-01 8.92053973e-01 8.98050975e-01 8.98050975e-01
 9.00299850e-01 9.00299850e-01 9.01799100e-01 9.01799100e-01
 9.02548726e-01 9.02548726e-01 9.05547226e-01 9.05547226e-01
 9.08545727e-01 9.08545727e-01 9.10044978e-01 9.10044978e-01
 9.12293853e-01 9.12293853e-01 9.13793103e-01 9.13793103e-01
 9.15292354e-01 9.15292354e-01 9.18290855e-01 9.18290855e-01
 9.24287856e-01 9.24287856e-01 9.25037481e-01 9.25037481e-01
 9.26536732e-01 9.26536732e-01 9.27286357e-01 9.27286357e-01
 9.30284858e-01 9.30284858e-01 9.31034483e-01 9.31034483e-01
 9.34782609e-01 9.34782609e-01 9.43028486e-01 9.43028486e-01
 9.46026987e-01 9.46026987e-01 9.46776612e-01 9.46776612e-01
 9.49025487e-01 9.49025487e-01 9.49775112e-01 9.49775112e-01
 9.52773613e-01 9.52773613e-01 9.53523238e-01 9.53523238e-01
 9.54272864e-01 9.54272864e-01 9.55772114e-01 9.55772114e-01
 9.58020990e-01 9.58020990e-01 9.58770615e-01 9.58770615e-01
 9.59520240e-01 9.59520240e-01 9.60269865e-01 9.60269865e-01
 9.61019490e-01 9.61019490e-01 9.61769115e-01 9.61769115e-01
 9.62518741e-01 9.62518741e-01 9.64017991e-01 9.64017991e-01
 9.66266867e-01 9.66266867e-01 9.67766117e-01 9.67766117e-01
 9.70764618e-01 9.70764618e-01 9.71514243e-01 9.71514243e-01
 9.73763118e-01 9.73763118e-01 9.74512744e-01 9.74512744e-01
 9.75262369e-01 9.75262369e-01 9.76011994e-01 9.76011994e-01
 9.76761619e-01 9.76761619e-01 9.77511244e-01 9.77511244e-01
 9.79760120e-01 9.79760120e-01 9.80509745e-01 9.80509745e-01
 9.81259370e-01 9.81259370e-01 9.82758621e-01 9.82758621e-01
 9.83508246e-01 9.83508246e-01 9.84257871e-01 9.84257871e-01
 9.85007496e-01 9.85007496e-01 9.85757121e-01 9.85757121e-01
 9.86506747e-01 9.86506747e-01 9.87256372e-01 9.87256372e-01
 9.88005997e-01 9.88005997e-01 9.88755622e-01 9.88755622e-01
 9.89505247e-01 9.89505247e-01 9.90254873e-01 9.90254873e-01
 9.91004498e-01 9.91004498e-01 9.91754123e-01 9.91754123e-01
 9.92503748e-01 9.92503748e-01 9.93253373e-01 9.93253373e-01
 9.94002999e-01 9.94002999e-01 9.94752624e-01 9.94752624e-01
 9.96251874e-01 9.96251874e-01 9.97001499e-01 9.97001499e-01
 9.97751124e-01 9.97751124e-01 9.98500750e-01 9.98500750e-01
 9.99250375e-01 9.99250375e-01 1.00000000e+00 1.00000000e+00]"
